Product_name,Product ID,Review Text,Rating,Reviews_token,Sentiment_Score,compound,vader_lexicon_Sentiment
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Good produced,4,"['good', 'produced']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,amazing product thank u flipkart,4,"['amazing', 'product', 'thank', 'u', 'flipkart']","{'neg': 0.0, 'neu': 0.241, 'pos': 0.759, 'compound': 0.743}",0.743,Positive
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Camera results and phone,4,"['camera', 'results', 'phone']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Product is justifying its price Overall experience is good ,4,"['product', 'justifying', 'price', 'overall', 'experience', 'good']","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Good product,4,"['good', 'product']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Thanks Flipkart ,4,"['thanks', 'flipkart']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Very nice design But it s for basic usage ,4,"['nice', 'design', 'basic', 'usage']","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.2609}",0.2609,Positive
SAMSUNG Galaxy A14 5G,MOBGHT8UUUNXNYZ4,Very nice phone,4,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4754}",0.4754,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,everything is very good,5,"['everything', 'good']","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Camera good Display,5,"['camera', 'good', 'display']","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Camera is very good and battery backup is very good,5,"['camera', 'good', 'battery', 'backup', 'good']","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7496}",0.7496,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Awesome,4,['awesome'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,This is good product of one plus   Camera and sound to good and also battery life,5,"['good', 'product', 'one', 'plus', 'camera', 'sound', 'good', 'also', 'battery', 'life']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7003}",0.7003,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good,5,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good product like a camera chargeing speed and degin,4,"['good', 'product', 'like', 'camera', 'chargeing', 'speed', 'degin']","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.6597}",0.6597,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,One plus CE3 lite  What a brilliant concept  I loved it  Super display quality  Best battery backup  Fast charging with 80w  Superb performance  Very smoothly working pubg game  And camera is ok from this price  Totally i love this one plus phone  Thanks,5,"['one', 'plus', 'ce3', 'lite', 'brilliant', 'concept', 'loved', 'super', 'display', 'quality', 'best', 'battery', 'backup', 'fast', 'charging', '80w', 'superb', 'performance', 'smoothly', 'working', 'pubg', 'game', 'camera', 'ok', 'price', 'totally', 'love', 'one', 'plus', 'phone', 'thanks']","{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.9841}",0.9841,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Camera quality excellent battery very good performance very good overall phone quality is very good I love it,5,"['camera', 'quality', 'excellent', 'battery', 'good', 'performance', 'good', 'overall', 'phone', 'quality', 'good', 'love']","{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.9569}",0.9569,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Worth it decent phone camera need software update,4,"['worth', 'decent', 'phone', 'camera', 'need', 'software', 'update']","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}",0.2263,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Superb,5,['superb'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good,5,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Super mobile,5,"['super', 'mobile']","{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Nice camera Thanks Flipkart,5,"['nice', 'camera', 'thanks', 'flipkart']","{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.6908}",0.6908,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,The only problem I found with this phone is that call recording lets the caller know Otherwise it s fantastic mobile ,4,"['problem', 'found', 'phone', 'call', 'recording', 'lets', 'caller', 'know', 'otherwise', 'fantastic', 'mobile']","{'neg': 0.116, 'neu': 0.73, 'pos': 0.155, 'compound': 0.2263}",0.2263,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,very good product,5,"['good', 'product']","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good quality OnePlus Nord ce3 lite,5,"['good', 'quality', 'oneplus', 'nord', 'ce3', 'lite']","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Thanks Flipkart and oneplus overall is best in best love it this phone is best for your future life and all of them ,5,"['thanks', 'flipkart', 'oneplus', 'overall', 'best', 'best', 'love', 'phone', 'best', 'future', 'life']","{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.967}",0.967,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Nice,5,['nice'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good product good Quality best porfomanance,5,"['good', 'product', 'good', 'quality', 'best', 'porfomanance']","{'neg': 0.0, 'neu': 0.231, 'pos': 0.769, 'compound': 0.875}",0.875,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Loved It,5,['loved'],"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good,5,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Phone Is Good Better performance,5,"['phone', 'good', 'better', 'performance']","{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.7003}",0.7003,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,VERY GOOD PRODUCT THANK YOU FLIPKART,4,"['good', 'product', 'thank', 'flipkart']","{'neg': 0.0, 'neu': 0.402, 'pos': 0.598, 'compound': 0.7146}",0.7146,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Nice phone,5,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good product,5,"['good', 'product']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,I am writing here after one week of experience good phone at this price Camera Battery backup phone speed all things are awesome I want to highlight one thing in description there is mention that audio jack is not available but in real it has 3 5mm audio jack kindly take care of description error,5,"['writing', 'one', 'week', 'experience', 'good', 'phone', 'price', 'camera', 'battery', 'backup', 'phone', 'speed', 'things', 'awesome', 'want', 'highlight', 'one', 'thing', 'description', 'mention', 'audio', 'jack', 'available', 'real', '3', '5mm', 'audio', 'jack', 'kindly', 'take', 'care', 'description', 'error']","{'neg': 0.055, 'neu': 0.698, 'pos': 0.247, 'compound': 0.886}",0.886,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Super,5,['super'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Nice,5,['nice'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,My first one plus mobile feeling very happy Must buy amazing product ,4,"['first', 'one', 'plus', 'mobile', 'feeling', 'happy', 'must', 'buy', 'amazing', 'product']","{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.8516}",0.8516,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,That s is awesome,5,['awesome'],"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Charging speed is very fast Camera quality is good service is very fast totaly is nice one,4,"['charging', 'speed', 'fast', 'camera', 'quality', 'good', 'service', 'fast', 'totaly', 'nice', 'one']","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6908}",0.6908,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,It s gorgeous product,4,"['gorgeous', 'product']","{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.6124}",0.6124,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Awesome,5,['awesome'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good mobile,4,"['good', 'mobile']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,At that price good phone,4,"['price', 'good', 'phone']","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Omg so beautiful Worth it I just request to deliver fast and I got 3 days before Thank you flipkart  Camera  4 Battery  4 5 Overall good It aslo support double video mode,5,"['omg', 'beautiful', 'worth', 'request', 'deliver', 'fast', 'got', '3', 'days', 'thank', 'flipkart', 'camera', '4', 'battery', '4', '5', 'overall', 'good', 'aslo', 'support', 'double', 'video', 'mode']","{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.9256}",0.9256,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Absolutely nice right now but I heard from some one that after software UI updation one plus hanset s screen liner used to be happened so I feel little scared of it will it really happened or not Can I know the result ,4,"['absolutely', 'nice', 'right', 'heard', 'one', 'software', 'ui', 'updation', 'one', 'plus', 'hanset', 'screen', 'liner', 'used', 'happened', 'feel', 'little', 'scared', 'really', 'happened', 'know', 'result']","{'neg': 0.089, 'neu': 0.863, 'pos': 0.048, 'compound': -0.4136}",-0.4136,Negative
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,One plus nice,5,"['one', 'plus', 'nice']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Unbeatable value for its price this mobile delights users with a larger size stunning display and worry free daily usage thanks to its cool operation ,5,"['unbeatable', 'value', 'price', 'mobile', 'delights', 'users', 'larger', 'size', 'stunning', 'display', 'worry', 'free', 'daily', 'usage', 'thanks', 'cool', 'operation']","{'neg': 0.08, 'neu': 0.467, 'pos': 0.453, 'compound': 0.9118}",0.9118,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Superb quality,5,"['superb', 'quality']","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Look 90 Display quality 95 Sound quality feel Dolby Atmos Bettery  70 Rear camera average quality 100 65 Front camera amazing,5,"['look', '90', 'display', 'quality', '95', 'sound', 'quality', 'feel', 'dolby', 'atmos', 'bettery', '70', 'rear', 'camera', 'average', 'quality', '100', '65', 'front', 'camera', 'amazing']","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.5859}",0.5859,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Best Mobile,5,"['best', 'mobile']","{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,camera good Has and battery backup good fast charging,5,"['camera', 'good', 'battery', 'backup', 'good', 'fast', 'charging']","{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}",0.7003,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Camera is awesome  ,5,"['camera', 'awesome']","{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Nice phone,5,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Camara is very good,5,"['camara', 'good']","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Good,5,['good'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,Superb camera  Superb battery  ,5,"['superb', 'camera', 'superb', 'battery']","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.8481}",0.8481,Positive
OnePlus Nord CE 3 Lite 5G,MOBGZJ42KHUZZKMN,AMAZING,5,['amazing'],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Beautiful phone 1 day uss I have this mobile soo goodclear camera,5,"['beautiful', 'phone', '1', 'day', 'uss', 'mobile', 'soo', 'goodclear', 'camera']","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.5994}",0.5994,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,very smooth camera is also nice ok,5,"['smooth', 'camera', 'also', 'nice', 'ok']","{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.6124}",0.6124,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Camera amezing,5,"['camera', 'amezing']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Looks good display brightness is little less  Rest is good,4,"['looks', 'good', 'display', 'brightness', 'little', 'less', 'rest', 'good']","{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.8126}",0.8126,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good and budget mobile Best performance good camera and battery backup Supperrrrrr ,5,"['good', 'budget', 'mobile', 'best', 'performance', 'good', 'camera', 'battery', 'backup', 'supperrrrrr']","{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.875}",0.875,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Best Mobile Phone In The Segment With Overall Best And Optimized 108MP Camera With Low Light Photography Decent Processor Good RAM Management Sturdy Build Quality But There Are Issues Like Battery Draining And Heating Issues May Be Resolved By Future Updates ,4,"['best', 'mobile', 'phone', 'segment', 'overall', 'best', 'optimized', '108mp', 'camera', 'low', 'light', 'photography', 'decent', 'processor', 'good', 'ram', 'management', 'sturdy', 'build', 'quality', 'issues', 'like', 'battery', 'draining', 'heating', 'issues', 'may', 'resolved', 'future', 'updates']","{'neg': 0.031, 'neu': 0.68, 'pos': 0.289, 'compound': 0.8979}",0.8979,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Product is quiet impressive Camera is the main focus Design could be more enhanced ,4,"['product', 'quiet', 'impressive', 'camera', 'main', 'focus', 'design', 'could', 'enhanced']","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",0.5106,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,This is my review after one day use  1 camera is decent 2 battery is totally bad In just five to six hours it falls from 90 to 6  3 120Hz is nice you feel some smoothness 4 display is bigger in length but smaller in width 5 5g network is good ,4,"['review', 'one', 'day', 'use', '1', 'camera', 'decent', '2', 'battery', 'totally', 'bad', 'five', 'six', 'hours', 'falls', '90', '6', '3', '120hz', 'nice', 'feel', 'smoothness', '4', 'display', 'bigger', 'length', 'smaller', 'width', '5', '5g', 'network', 'good']","{'neg': 0.047, 'neu': 0.841, 'pos': 0.112, 'compound': 0.5193}",0.5193,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Giving review after one month of use This is the best phone in this price range Camera 4 8 5 Performance 5 5 Overall very good phone just go for it,5,"['giving', 'review', 'one', 'month', 'use', 'best', 'phone', 'price', 'range', 'camera', '4', '8', '5', 'performance', '5', '5', 'overall', 'good', 'phone', 'go']","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8687}",0.8687,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice Phone,5,"['nice', 'phone']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good display loved using it,5,"['good', 'display', 'loved', 'using']","{'neg': 0.0, 'neu': 0.306, 'pos': 0.694, 'compound': 0.7783}",0.7783,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Good products this price,4,"['good', 'products', 'price']","{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Darun camera quality just wooow   ,5,"['darun', 'camera', 'quality', 'wooow']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Best phone low price,5,"['best', 'phone', 'low', 'price']","{'neg': 0.253, 'neu': 0.241, 'pos': 0.506, 'compound': 0.4767}",0.4767,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Excellent very,5,['excellent'],"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice phone n specs for the price,5,"['nice', 'phone', 'n', 'specs', 'price']","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Overall good phone,4,"['overall', 'good', 'phone']","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,The looks are sleek Especially the Graphite Black Colour  The performance was pretty good for its price range  The Battery life was unexpectedly long lasting and the fast charging was impressive  Good Camera shoots pics very clearly  Amazing sound quality,5,"['looks', 'sleek', 'especially', 'graphite', 'black', 'colour', 'performance', 'pretty', 'good', 'price', 'range', 'battery', 'life', 'unexpectedly', 'long', 'lasting', 'fast', 'charging', 'impressive', 'good', 'camera', 'shoots', 'pics', 'clearly', 'amazing', 'sound', 'quality']","{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.9605}",0.9605,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Battery backup is not good,3,"['battery', 'backup', 'good']","{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.3412}",-0.3412,Negative
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,best camera quality,5,"['best', 'camera', 'quality']","{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,I really loved this phone cause I am a gamer and I just want the performance,5,"['really', 'loved', 'phone', 'cause', 'gamer', 'want', 'performance']","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6697}",0.6697,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Overall good phone,4,"['overall', 'good', 'phone']","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,good product this one,5,"['good', 'product', 'one']","{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Hanging and heating,5,"['hanging', 'heating']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,The battery life on this phone is incredible  easily lasts all day The camera takes great photos and the display is smooth and vibrant The price is very fair in terms of the storage as well ,5,"['battery', 'life', 'phone', 'incredible', 'easily', 'lasts', 'day', 'camera', 'takes', 'great', 'photos', 'display', 'smooth', 'vibrant', 'price', 'fair', 'terms', 'storage', 'well']","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.9273}",0.9273,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Nice Product,5,"['nice', 'product']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,So good,4,['good'],"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Most beautiful back cemra,5,"['beautiful', 'back', 'cemra']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6361}",0.6361,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Everything looks so nice Just loved it,5,"['everything', 'looks', 'nice', 'loved']","{'neg': 0.0, 'neu': 0.391, 'pos': 0.609, 'compound': 0.8307}",0.8307,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,The Poco M6 Plus 5G typically garners favorable reviews for its balance of performance and affordability Key strengths often highlighted include its strong 5G connectivity decent performance with a capable processor and good battery life The display quality and build are usually seen as satisfactory for its price range However some reviewers may note that the camera performance and software experience could be improved compared to more expensive models Overall it s considered a good v  READ MORE,5,"['poco', 'm6', 'plus', '5g', 'typically', 'garners', 'favorable', 'reviews', 'balance', 'performance', 'affordability', 'key', 'strengths', 'often', 'highlighted', 'include', 'strong', '5g', 'connectivity', 'decent', 'performance', 'capable', 'processor', 'good', 'battery', 'life', 'display', 'quality', 'build', 'usually', 'seen', 'satisfactory', 'price', 'range', 'however', 'reviewers', 'may', 'note', 'camera', 'performance', 'software', 'experience', 'could', 'improved', 'compared', 'expensive', 'models', 'overall', 'considered', 'good', 'v', 'read']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.9686}",0.9686,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Superb phone,5,"['superb', 'phone']","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,I would call this by far the best smartphone I have had under 15k Battery Life Performance UI UX and the display at this price simply can t disappoint The Camera Quality is also good Poco has really levelled up their game and I am impressed ,5,"['would', 'call', 'far', 'best', 'smartphone', '15k', 'battery', 'life', 'performance', 'ui', 'ux', 'display', 'price', 'simply', 'disappoint', 'camera', 'quality', 'also', 'good', 'poco', 'really', 'levelled', 'game', 'impressed']","{'neg': 0.053, 'neu': 0.747, 'pos': 0.2, 'compound': 0.8176}",0.8176,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,The phone looks great Sleek and slim design under Rs 20000 is worth it I am a student so its very affordable and full of utilities Camera is very precise with good focus and zoom range,5,"['phone', 'looks', 'great', 'sleek', 'slim', 'design', 'rs', '20000', 'worth', 'student', 'affordable', 'full', 'utilities', 'camera', 'precise', 'good', 'focus', 'zoom', 'range']","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.8467}",0.8467,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Camera not good display just ok design good performance super,3,"['camera', 'good', 'display', 'ok', 'design', 'good', 'performance', 'super']","{'neg': 0.285, 'neu': 0.355, 'pos': 0.361, 'compound': 0.3156}",0.3156,Positive
POCO M6 Plus 5G,MOBH2M2DT5SPSKJ4,Camera camera could be better Camera quality is medium to low Very bad Camera is not excellent in paper copying as in medium light camera flash is essential for everytime in paper copying For better camera phone search thoroughly I cannot say camera is not good but My redmi note 7s 48 mp camera is better than this camera It has samsung high grade camera sensor but camera average to normal Medium light performance is medium Also there is no 50 mp camera mode Only 13mp 108mp mode av  READ MORE,4,"['camera', 'camera', 'could', 'better', 'camera', 'quality', 'medium', 'low', 'bad', 'camera', 'excellent', 'paper', 'copying', 'medium', 'light', 'camera', 'flash', 'essential', 'everytime', 'paper', 'copying', 'better', 'camera', 'phone', 'search', 'thoroughly', 'cannot', 'say', 'camera', 'good', 'redmi', 'note', '7s', '48', 'mp', 'camera', 'better', 'camera', 'samsung', 'high', 'grade', 'camera', 'sensor', 'camera', 'average', 'normal', 'medium', 'light', 'performance', 'medium', 'also', '50', 'mp', 'camera', 'mode', '13mp', '108mp', 'mode', 'av', 'read']","{'neg': 0.104, 'neu': 0.818, 'pos': 0.077, 'compound': -0.1775}",-0.1775,Negative
